classification_id	source_path	source_line	warning	message	architectures	review_cluster	x86_x64_disposition	required_next_read	source_records
T310-S8-P4-CLASS-000066	src/mvdm-host/dos/command/cmdpif.c	25	C4101	'size': unreferenced local variable	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000116,T310-S8-P4-WARN-000117
T310-S8-P4-CLASS-000067	src/mvdm-host/dos/command/cmdpif.c	26	C4101	'ch': unreferenced local variable	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000118,T310-S8-P4-WARN-000119
T310-S8-P4-CLASS-000068	src/mvdm-host/dos/command/cmdpif.c	31	C4101	'IsFromForceDos': unreferenced local variable	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000120,T310-S8-P4-WARN-000121
T310-S8-P4-CLASS-000069	src/mvdm-host/dos/command/cmdpif.c	122	C4244	'=': conversion from 'int' to 'USHORT', possible loss of data	x64,x86	MVDM-DOS-OWNER-PACKAGE	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-000122,T310-S8-P4-WARN-000123
T310-S8-P4-CLASS-000070	src/mvdm-host/dos/command/cmdpif.c	126	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000124,T310-S8-P4-WARN-000125
T310-S8-P4-CLASS-000071	src/mvdm-host/dos/command/cmdpif.c	153	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000126,T310-S8-P4-WARN-000127
T310-S8-P4-CLASS-000072	src/mvdm-host/dos/command/cmdpif.c	227	C4267	'=': conversion from 'size_t' to 'USHORT', possible loss of data	x64,x86	MVDM-DOS-OWNER-PACKAGE	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-000128,T310-S8-P4-WARN-000129
T310-S8-P4-CLASS-000073	src/mvdm-host/dos/command/cmdpif.c	249	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000130,T310-S8-P4-WARN-000131
T310-S8-P4-CLASS-000074	src/mvdm-host/dos/command/cmdpif.c	250	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000132,T310-S8-P4-WARN-000133
T310-S8-P4-CLASS-000075	src/mvdm-host/dos/command/cmdpif.c	257	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000134,T310-S8-P4-WARN-000135
T310-S8-P4-CLASS-000076	src/mvdm-host/dos/command/cmdpif.c	258	C4267	'=': conversion from 'size_t' to 'USHORT', possible loss of data	x64,x86	MVDM-DOS-OWNER-PACKAGE	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-000136,T310-S8-P4-WARN-000137
T310-S8-P4-CLASS-000077	src/mvdm-host/dos/command/cmdredir.c	31	C4131	'cmdCheckCopyForRedirection': uses old-style declarator	x64,x86	MVDM-DOS-OWNER-PACKAGE	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-000138,T310-S8-P4-WARN-000139
T310-S8-P4-CLASS-000078	src/mvdm-host/dos/command/cmdredir.c	35	C4101	'pPipeOut': unreferenced local variable	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000140,T310-S8-P4-WARN-000141
T310-S8-P4-CLASS-000079	src/mvdm-host/dos/command/cmdredir.c	114	C4131	'cmdCreateTempFile': uses old-style declarator	x64,x86	MVDM-DOS-OWNER-PACKAGE	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-000142,T310-S8-P4-WARN-000143
T310-S8-P4-CLASS-000080	src/mvdm-host/dos/command/cmdredir.c	154	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000144,T310-S8-P4-WARN-000145
T310-S8-P4-CLASS-000081	src/mvdm-host/dos/command/cmdredir.c	361	C4101	'hEvent': unreferenced local variable	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000146,T310-S8-P4-WARN-000147
T310-S8-P4-CLASS-000082	src/mvdm-host/dos/command/cmdredir.c	584	C4101	'fEOF': unreferenced local variable	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000148,T310-S8-P4-WARN-000150
T310-S8-P4-CLASS-000083	src/mvdm-host/dos/command/cmdredir.c	584	C4101	'ApplicationTerminated': unreferenced local variable	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000149,T310-S8-P4-WARN-000151
T310-S8-P4-CLASS-000084	src/mvdm-host/dos/dem/demdasd.c	452	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000152,T310-S8-P4-WARN-000153
T310-S8-P4-CLASS-000085	src/mvdm-host/dos/dem/demdasd.c	491	C4244	'=': conversion from 'int' to 'BYTE', possible loss of data	x64,x86	MVDM-DOS-OWNER-PACKAGE	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-000154,T310-S8-P4-WARN-000155
T310-S8-P4-CLASS-000086	src/mvdm-host/dos/dem/demdasd.c	493	C4244	'=': conversion from 'int' to 'BYTE', possible loss of data	x64,x86	MVDM-DOS-OWNER-PACKAGE	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-000156,T310-S8-P4-WARN-000157
T310-S8-P4-CLASS-000087	src/mvdm-host/dos/dem/demdasd.c	678	C4459	declaration of 'NumberOfFloppy' hides global declaration	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000158,T310-S8-P4-WARN-000159
T310-S8-P4-CLASS-000088	src/mvdm-host/dos/dem/demdir.c	132	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000160,T310-S8-P4-WARN-000161
T310-S8-P4-CLASS-000089	src/mvdm-host/dos/dem/demdir.c	165	C4244	'=': conversion from 'int' to 'CHAR', possible loss of data	x64,x86	MVDM-DOS-OWNER-PACKAGE	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-000162,T310-S8-P4-WARN-000163
T310-S8-P4-CLASS-000090	src/mvdm-host/dos/dem/demdisp.c	233	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000164,T310-S8-P4-WARN-000165
T310-S8-P4-CLASS-000091	src/mvdm-host/dos/dem/demerror.c	161	C4244	'=': conversion from 'int' to 'char', possible loss of data	x64,x86	MVDM-DOS-OWNER-PACKAGE	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-000166,T310-S8-P4-WARN-000167
T310-S8-P4-CLASS-000092	src/mvdm-host/dos/dem/demerror.c	306	C4244	'=': conversion from 'int' to 'CHAR', possible loss of data	x64,x86	MVDM-DOS-OWNER-PACKAGE	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-000168,T310-S8-P4-WARN-000169
T310-S8-P4-CLASS-000093	src/mvdm-host/dos/dem/demfcb.c	76	C4996	'_splitpath': This function or variable may be unsafe. Consider using _splitpath_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000170,T310-S8-P4-WARN-000171
T310-S8-P4-CLASS-000094	src/mvdm-host/dos/dem/demfcb.c	120	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000172,T310-S8-P4-WARN-000173
T310-S8-P4-CLASS-000095	src/mvdm-host/dos/dem/demfcb.c	121	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000174,T310-S8-P4-WARN-000175
T310-S8-P4-CLASS-000096	src/mvdm-host/dos/dem/demfcb.c	122	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000176,T310-S8-P4-WARN-000177
T310-S8-P4-CLASS-000097	src/mvdm-host/dos/dem/demfcb.c	136	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	MVDM-DOS-OWNER-PACKAGE	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-000178,T310-S8-P4-WARN-000179
