"interface_id"	"row_kind"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"symbol"	"declaration_path"	"declaration_package"	"correlation"	"reachability_state"	"owner_state"	"abi_state"	"failure_state"	"evidence"
"MVDM-DECL-00085"	"lexical-declaration-candidate"	""	""	""	"110"	"LockedPMStackSel"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00085"
"MVDM-DECL-00086"	"lexical-declaration-candidate"	""	""	""	"111"	"LockedPMStackCount"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00086"
"MVDM-DECL-00087"	"lexical-declaration-candidate"	""	""	""	"112"	"PMLockOrigEIP"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00087"
"MVDM-DECL-00088"	"lexical-declaration-candidate"	""	""	""	"113"	"PMLockOrigSS"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00088"
"MVDM-DECL-00089"	"lexical-declaration-candidate"	""	""	""	"114"	"PMLockOrigESP"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00089"
"MVDM-DECL-00090"	"lexical-declaration-candidate"	""	""	""	"116"	"DosxFaultHandlerIret"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00090"
"MVDM-DECL-00091"	"lexical-declaration-candidate"	""	""	""	"117"	"DosxFaultHandlerIretd"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00091"
"MVDM-DECL-00092"	"lexical-declaration-candidate"	""	""	""	"118"	"DosxIntHandlerIret"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00092"
"MVDM-DECL-00093"	"lexical-declaration-candidate"	""	""	""	"119"	"DosxIntHandlerIretd"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00093"
"MVDM-DECL-00094"	"lexical-declaration-candidate"	""	""	""	"121"	"DosxIret"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00094"
"MVDM-DECL-00095"	"lexical-declaration-candidate"	""	""	""	"122"	"DosxIretd"	"dpmi32/dpmi32p.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00095"
"MVDM-DECL-00096"	"lexical-declaration-candidate"	""	""	""	"87"	"force_yoda"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00096"
"MVDM-DECL-00097"	"lexical-declaration-candidate"	""	""	""	"88"	"DisableEmulatorIretHooks"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00097"
"MVDM-DECL-00098"	"lexical-declaration-candidate"	""	""	""	"89"	"EnableEmulatorIretHooks"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00098"
"MVDM-DECL-00099"	"lexical-declaration-candidate"	""	""	""	"122"	"SmallXlatBuffer"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00099"
"MVDM-DECL-00100"	"lexical-declaration-candidate"	""	""	""	"123"	"LargeXlatBuffer"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00100"
"MVDM-DECL-00101"	"lexical-declaration-candidate"	""	""	""	"124"	"SmallBufferInUse"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00101"
"MVDM-DECL-00102"	"lexical-declaration-candidate"	""	""	""	"125"	"LargeBufferInUseCount"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00102"
"MVDM-DECL-00103"	"lexical-declaration-candidate"	""	""	""	"130"	"DosxStackSegment"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00103"
"MVDM-DECL-00104"	"lexical-declaration-candidate"	""	""	""	"135"	"DosxRmCodeSegment"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00104"
"MVDM-DECL-00105"	"lexical-declaration-candidate"	""	""	""	"140"	"DosxRmCodeSelector"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00105"
"MVDM-DECL-00106"	"lexical-declaration-candidate"	""	""	""	"145"	"DosxStackFramePointer"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00106"
"MVDM-DECL-00107"	"lexical-declaration-candidate"	""	""	""	"150"	"DosxStackFrameSize"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00107"
"MVDM-DECL-00108"	"lexical-declaration-candidate"	""	""	""	"155"	"DosxPmDataSelector"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00108"
"MVDM-DECL-00109"	"lexical-declaration-candidate"	""	""	""	"161"	"DosxSegmentToSelector"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00109"
"MVDM-DECL-00110"	"lexical-declaration-candidate"	""	""	""	"166"	"CurrentAppFlags"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00110"
"MVDM-DECL-00111"	"lexical-declaration-candidate"	""	""	""	"171"	"RmBopFe"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00111"
"MVDM-DECL-00112"	"lexical-declaration-candidate"	""	""	""	"176"	"DosxDtaBuffer"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00112"
"MVDM-DECL-00113"	"lexical-declaration-candidate"	""	""	""	"189"	"CurrentDta"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00113"
"MVDM-DECL-00114"	"lexical-declaration-candidate"	""	""	""	"190"	"CurrentPmDtaAddress"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00114"
"MVDM-DECL-00115"	"lexical-declaration-candidate"	""	""	""	"191"	"CurrentDosDta"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00115"
"MVDM-DECL-00116"	"lexical-declaration-candidate"	""	""	""	"192"	"CurrentDtaSelector"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00116"
"MVDM-DECL-00117"	"lexical-declaration-candidate"	""	""	""	"193"	"CurrentDtaOffset"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00117"
"MVDM-DECL-00118"	"lexical-declaration-candidate"	""	""	""	"194"	"CurrentPspSelector"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00118"
"MVDM-DECL-00119"	"lexical-declaration-candidate"	""	""	""	"197"	"LDT_SIZE"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00119"
"MVDM-DECL-00120"	"lexical-declaration-candidate"	""	""	""	"200"	"IntelBase"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00120"
"MVDM-DECL-00121"	"lexical-declaration-candidate"	""	""	""	"204"	"GetCXRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00121"
"MVDM-DECL-00122"	"lexical-declaration-candidate"	""	""	""	"205"	"GetDXRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00122"
"MVDM-DECL-00123"	"lexical-declaration-candidate"	""	""	""	"206"	"GetDIRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00123"
"MVDM-DECL-00124"	"lexical-declaration-candidate"	""	""	""	"207"	"GetSIRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00124"
"MVDM-DECL-00125"	"lexical-declaration-candidate"	""	""	""	"208"	"GetBXRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00125"
"MVDM-DECL-00126"	"lexical-declaration-candidate"	""	""	""	"209"	"GetAXRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00126"
"MVDM-DECL-00127"	"lexical-declaration-candidate"	""	""	""	"210"	"GetSPRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00127"
"MVDM-DECL-00128"	"lexical-declaration-candidate"	""	""	""	"212"	"SetCXRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00128"
"MVDM-DECL-00129"	"lexical-declaration-candidate"	""	""	""	"213"	"SetDXRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00129"
"MVDM-DECL-00130"	"lexical-declaration-candidate"	""	""	""	"214"	"SetDIRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00130"
"MVDM-DECL-00131"	"lexical-declaration-candidate"	""	""	""	"215"	"SetSIRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00131"
"MVDM-DECL-00132"	"lexical-declaration-candidate"	""	""	""	"216"	"SetBXRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00132"
"MVDM-DECL-00133"	"lexical-declaration-candidate"	""	""	""	"217"	"SetAXRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00133"
"MVDM-DECL-00134"	"lexical-declaration-candidate"	""	""	""	"218"	"SetSPRegister"	"dpmi32/dpmidata.h"	"dpmi32"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00134"
"MVDM-DECL-00135"	"lexical-declaration-candidate"	""	""	""	"66"	"iReqFaxLogLevel"	"fax/wowfaxui/wowfaxui.h"	"fax"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00135"
"MVDM-DECL-00136"	"lexical-declaration-candidate"	""	""	""	"58"	"Print"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00136"
"MVDM-DECL-00137"	"lexical-declaration-candidate"	""	""	""	"59"	"GetExpression"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00137"
"MVDM-DECL-00138"	"lexical-declaration-candidate"	""	""	""	"60"	"GetSymbol"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00138"
"MVDM-DECL-00139"	"lexical-declaration-candidate"	""	""	""	"62"	"ReadProcessMemWinDbg"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00139"
"MVDM-DECL-00140"	"lexical-declaration-candidate"	""	""	""	"63"	"WriteProcessMemWinDbg"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00140"
"MVDM-DECL-00141"	"lexical-declaration-candidate"	""	""	""	"64"	"GetThreadContextWinDbg"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00141"
"MVDM-DECL-00142"	"lexical-declaration-candidate"	""	""	""	"65"	"SetThreadContextWinDbg"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00142"
"MVDM-DECL-00143"	"lexical-declaration-candidate"	""	""	""	"67"	"fWinDbg"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00143"
"MVDM-DECL-00144"	"lexical-declaration-candidate"	""	""	""	"73"	"hModBase"	"ieuvddex/ieuvddex.h"	"ieuvddex"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00144"
"MVDM-DECL-00145"	"lexical-declaration-candidate"	""	""	""	"89"	"CMDInit"	"inc/cmdsvc.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00145"
"MVDM-DECL-00146"	"lexical-declaration-candidate"	""	""	""	"90"	"CMDRebootVDM"	"inc/cmdsvc.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00146"
"MVDM-DECL-00147"	"lexical-declaration-candidate"	""	""	""	"92"	"fEnableInt10"	"inc/cmdsvc.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00147"
"MVDM-DECL-00148"	"lexical-declaration-candidate"	""	""	""	"15"	"DBGInit"	"inc/dbgexp.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00148"
"MVDM-DECL-00149"	"lexical-declaration-candidate"	""	""	""	"16"	"DBGDispatch"	"inc/dbgexp.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00149"
"MVDM-DECL-00150"	"lexical-declaration-candidate"	""	""	""	"17"	"DBGNotifyNewTask"	"inc/dbgexp.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00150"
"MVDM-DECL-00151"	"lexical-declaration-candidate"	""	""	""	"18"	"DBGNotifyRemoteThreadAddress"	"inc/dbgexp.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00151"
"MVDM-DECL-00152"	"lexical-declaration-candidate"	""	""	""	"19"	"DBGNotifyDebugged"	"inc/dbgexp.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00152"
"MVDM-DECL-00153"	"lexical-declaration-candidate"	""	""	""	"36"	"fShowSVCMsg"	"inc/demexp.h"	"inc"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-00153"
