"file_id"	"source_path"	"package_root"	"file_kind"	"final_disposition"	"final_owner_or_link_boundary"	"final_change_class"	"named_adapter"	"tracker_state"	"evidence"
"MVDM-FILE-0062"	"dpmi/486/dxfunc.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0062"
"MVDM-FILE-0063"	"dpmi/486/dxint31.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0063"
"MVDM-FILE-0064"	"dpmi/486/dxintr.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0064"
"MVDM-FILE-0065"	"dpmi/486/dxmain.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0065"
"MVDM-FILE-0066"	"dpmi/486/dxstrt.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0066"
"MVDM-FILE-0067"	"dpmi/486/dxutil.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0067"
"MVDM-FILE-0068"	"dpmi/cmacros.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0068"
"MVDM-FILE-0069"	"dpmi/cmacros.mas"	"dpmi"	"resource-or-other"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0069"
"MVDM-FILE-0070"	"dpmi/dosx.def"	"dpmi"	"resource-or-other"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0070"
"MVDM-FILE-0071"	"dpmi/dosx.lnk"	"dpmi"	"resource-or-other"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0071"
"MVDM-FILE-0072"	"dpmi/dosxi.lnk"	"dpmi"	"resource-or-other"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0072"
"MVDM-FILE-0073"	"dpmi/dxboot.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0073"
"MVDM-FILE-0074"	"dpmi/dxbug.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0074"
"MVDM-FILE-0075"	"dpmi/dxdisk.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0075"
"MVDM-FILE-0076"	"dpmi/dxdma.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0076"
"MVDM-FILE-0077"	"dpmi/dxemm.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0077"
"MVDM-FILE-0078"	"dpmi/dxemm2.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0078"
"MVDM-FILE-0079"	"dpmi/dxend.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0079"
"MVDM-FILE-0080"	"dpmi/dxendpm.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0080"
"MVDM-FILE-0081"	"dpmi/dxfind.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0081"
"MVDM-FILE-0082"	"dpmi/dxfunc.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0082"
"MVDM-FILE-0083"	"dpmi/dxhpbios.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0083"
"MVDM-FILE-0084"	"dpmi/dxini.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0084"
"MVDM-FILE-0085"	"dpmi/dxint31.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0085"
"MVDM-FILE-0086"	"dpmi/dxintr.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0086"
"MVDM-FILE-0087"	"dpmi/dxmain.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0087"
"MVDM-FILE-0088"	"dpmi/dxmmgr.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0088"
"MVDM-FILE-0089"	"dpmi/dxmsg.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0089"
"MVDM-FILE-0090"	"dpmi/dxnetbio.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0090"
"MVDM-FILE-0091"	"dpmi/dxoem.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0091"
"MVDM-FILE-0092"	"dpmi/dxrom.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0092"
